pVal.Liver.Rain,phase.Liver.Rain,peak.shape.Liver.Rain,pVal.Scn.Rain,phase.Scn.Rain,peak.shape.Scn.Rain,JTK_pvalue.Liver.MetaCycle,JTK_BH.Q.Liver.MetaCycle,JTK_period.Liver.MetaCycle,JTK_adjphase.Liver.MetaCycle,JTK_amplitude.Liver.MetaCycle,LS_pvalue.Liver.MetaCycle,LS_BH.Q.Liver.MetaCycle,LS_period.Liver.MetaCycle,LS_adjphase.Liver.MetaCycle,LS_amplitude.Liver.MetaCycle,meta2d_pvalue.Liver.MetaCycle,meta2d_BH.Q.Liver.MetaCycle,meta2d_period.Liver.MetaCycle,meta2d_phase.Liver.MetaCycle,meta2d_Base.Liver.MetaCycle,meta2d_AMP.Liver.MetaCycle,meta2d_rAMP.Liver.MetaCycle,JTK_pvalue.Scn.MetaCycle,JTK_BH.Q.Scn.MetaCycle,JTK_period.Scn.MetaCycle,JTK_adjphase.Scn.MetaCycle,JTK_amplitude.Scn.MetaCycle,LS_pvalue.Scn.MetaCycle,LS_BH.Q.Scn.MetaCycle,LS_period.Scn.MetaCycle,LS_adjphase.Scn.MetaCycle,LS_amplitude.Scn.MetaCycle,meta2d_pvalue.Scn.MetaCycle,meta2d_BH.Q.Scn.MetaCycle,meta2d_period.Scn.MetaCycle,meta2d_phase.Scn.MetaCycle,meta2d_Base.Scn.MetaCycle,meta2d_AMP.Scn.MetaCycle,meta2d_rAMP.Scn.MetaCycle,Tissue,FlyCir,Expression,origBigDiff,origSmallDiff,Label,Gene,Brown_Meta-Analysis_q-value,Oliver_Fluctuating,Oliver_SCNenriched,SCN_Panda_Fluctuating,TissueSpecific,Ranking
-0.486725652359713,-1.48246779120733,5.08712976490902,0.379591030357225,-8.40031876743259,-0.131491565945012,-0.40654134091687,-0.396665926724476,2.53021649621463,2.86474288840263,-39.5366244348673,0.374207184507723,0.207300543315153,1.39417093316454,-2.8379222007768,-56.435307950554,-0.317854141509541,-0.123530374227978,-1.13925079732982,-1.08549329829981,5.18849489762579,-86.2612999831785,-0.255113534562638,0.239467334300767,0.369453246246813,6.41439766237216,-6.00782670566843,24.1065956034375,0.266902400009152,0.0253889095006667,0.300468050729581,-8.73284406461845,453.720840887929,0.373778147679796,0.241880142708936,1.48516250664843,-8.99798198579879,445.843313984103,27.0528818982048,-0.178462788176961,6.89420654911839,0,-18.7151035498599,0.0285604735580947,-0.00250567881408813,NonCircadian,Adgrl2,NA,NA,NA,NA,0,58
0.462423360827435,-7.48246779120733,-6.91287023509098,-0.600870704853724,-2.40031876743259,-0.131491565945012,0.545028389545479,0.47327111648973,-15.4697835037854,-0.135257111597374,-101.100996470681,0.28913667972569,0.207300543315153,3.03028261714384,9.16201676753724,-1029.01023274176,0.483706611001803,0.394012050392795,3.74363805055378,8.92868739571019,-925.055137601096,-146.815745138263,0.363109147211166,-0.489586054597803,-0.557850383139148,6.41439766237216,-0.0078267056684318,-11.3446546292706,-0.562301235745249,0.0253889095006667,0.804044516417882,-2.73290036741481,-355.23398798899,-0.574783991664776,-0.652532405965186,1.73695073949263,-2.9984753937452,-341.741745872306,-22.4616064585909,-0.133326277112191,-12.1057934508816,1,-788.972747939874,0.00693986257470125,0.0663373929218316,NonCircadian,Nr2e1,8.23e-08,FALSE,FALSE,EMPTY,0,57
-0.534460329075042,-7.48246779120733,-6.91287023509098,0.394285781653285,-2.40031876743259,-6.13149156594501,-0.450182458510507,-0.506755181814391,2.53021649621463,-6.13525711159737,-64.1808195662697,-0.545918160520817,-0.415889249633669,0.86458056932004,9.16201676753724,-847.426140831225,-0.50882871459834,-0.591016266611153,-1.40404597925202,-11.6203467733274,-773.351764686789,-111.285973114318,-0.0827308393036657,0.499331828338541,0.369453246246813,6.41439766237216,-0.0078267056684318,-15.7214169571051,0.270376323861086,0.0253889095006667,0.549572927628681,-8.73284406461845,426.763690882421,0.411697784024962,0.241880142708936,1.60971494509793,-6.02185257451864,441.107456830623,-14.6619820077388,-0.224994535891388,-5.10579345088161,0,-58.1894033693009,0.118251370080555,-0.00250567881408813,NonCircadian,Syt3,0.3500388,TRUE,FALSE,0.38,0,57
0.462423360827435,4.51753220879267,-0.912870235090981,0.187183026705156,9.59968123256741,5.86850843405499,0.545028389545479,0.47327111648973,-15.4697835037854,-0.135257111597374,-101.100996470681,0.123666865754496,0.207300543315153,-3.09938339464396,3.16208141907214,-1028.3207304284,0.45176553629856,0.394012050392795,-2.38602796123402,2.92875204724509,-925.068380412381,-146.817135815289,0.361718470185305,-0.0288317935768286,0.215074786498938,0.41439766237216,-3.00782670566843,-21.831174423969,0.180837240204882,0.0253889095006667,2.95352436197018,-8.73284406461845,-345.717650412324,0.204257492177191,0.241880142708936,-0.188309337731273,-7.06087690297852,-317.08278147865,4.72332529028671,0.0523274478966561,-13.1057934508816,0,-764.758991372516,0.00631996548319935,0.0543979200363603,NonCircadian,Drd2,0.02755198,FALSE,FALSE,EMPTY,0,57
0.462423360827435,-7.48246779120733,5.08712976490902,-0.554863231533863,3.59968123256741,5.86850843405499,0.545028389545479,0.47327111648973,-15.4697835037854,-0.135257111597374,-101.100996470681,0.3805622542779,0.207300543315153,-0.595153276200662,-2.83788691505433,-1029.31353651019,0.488019456799091,0.394012050392795,-0.165352016900016,-1.05815033812021,-925.389462391163,-143.832955001382,-0.0786645151464477,-0.408178311559524,-0.340670114474402,0.41439766237216,-9.00782670566843,-28.078007184808,0.0977213862797992,0.0253889095006667,-3.07387289830382,3.2670895564957,-469.200123718964,-0.315107627194486,0.0763996919243853,-3.20200796786827,4.62646104005284,-439.746546573417,-31.8470931944061,0.0756060832412211,-14.1057934508816,0,-886.026349936539,0.00666793819140425,-0.00250567881408813,NonCircadian,Uts2r,0.4868147,FALSE,FALSE,0.93999999999999995,0,57
-0.426472684728168,-1.48246779120733,5.08712976490902,0.394285781653285,-8.40031876743259,5.86850843405499,-0.362481750352587,-0.305733594171184,2.53021649621463,-0.135257111597374,17.4333470589307,0.352517871870643,0.207300543315153,-3.09938339464396,-2.8379171347806,113.960659835823,-0.205515830690287,0.0865008920772107,-3.38602796123402,-3.04624640434361,94.0431673131968,5.20636687126134,-0.171125234102029,0.499331828338541,0.369453246246813,0.41439766237216,-6.00782670566843,-17.4056310417182,0.270376323860577,0.0253889095006667,4.92612710169618,3.2670725297525,4.73144654535218,0.411697784024962,0.241880142708936,0.797992032131727,-3.92116499641004,27.0216769422219,-16.7473239979984,-0.209828381860977,3.89420654911839,1,-409.537861408735,0.00817094742491145,-0.00250567881408813,NonCircadian,Foxo1,0.4860484,FALSE,FALSE,EMPTY,0,57
-0.522589861207656,4.51753220879267,-0.912870235090981,-0.602597908249192,3.59968123256741,5.86850843405499,-0.40654134091687,-0.396665926724476,8.53021649621463,8.86474288840263,-87.6430914454612,0.283098208126153,0.207300543315153,2.62595509665194,-2.83792980437257,-951.188857653023,-0.331450260359488,-0.14876399888378,2.47664128441398,1.60134618316559,-863.948468035216,-128.267570927803,-0.0079013758218327,-0.489586054597803,-0.557850383139148,6.41439766237216,11.9921732943316,156.472812299307,-0.658186159892275,-0.0475876101716622,-1.16283500703532,3.2670874602961,897.683873705796,-0.581856877132337,-0.696361083957694,0.753510977765927,5.90201827444504,763.100121128828,206.851152008732,-0.0481117310323739,-10.1057934508816,0,291.760784110289,0.00673219981115415,0.0622624431553246,NonCircadian,Gpr17,1.05e-08,FALSE,FALSE,EMPTY,1,57
0.462423360827435,10.5175322087927,5.08712976490902,-0.60432904367806,9.59968123256741,-0.131491565945012,0.016864767630109,0.27517994055275,2.53021649621463,-0.135257111597374,-68.4069556494557,0.380560535602277,0.207300543315153,-3.09938339464396,-2.83793966233656,-317.451786063219,0.314262386351907,0.394012050392795,-3.38602796123402,-3.04625710493269,-243.003928308346,-115.613774296318,-0.274193209083503,-0.489586054597803,-0.557850383139148,6.41439766237216,11.9921732943316,-2.78627652395152,-0.540147076774106,0.0253889095006667,0.633791985831682,9.2670233306463,117.469112734916,-0.573255220048547,-0.644547093049914,1.65182447419943,9.00221625661224,119.376530191305,-10.5999997584847,-0.205119153880442,10.8942065491184,1,-337.798860671134,0.00559462651825295,-0.00250567881408813,NonCircadian,Hmox2,0.09727794,TRUE,FALSE,2,0,56
-0.537557041834775,4.51753220879267,-6.91287023509098,-0.378447245492192,-8.40031876743259,-6.13149156594501,-0.454953482096769,-0.526464627158836,8.53021649621463,5.86474288840263,1573.7348416813,-0.596642302300898,-0.61079495905027,-3.09938339464396,3.16207034385064,13740.4775231505,-0.511974055589975,-0.605900529659207,-0.386027961234017,3.05374669429439,7989.80127672149,6236.75993757872,0.395189816742881,-0.333367838571303,-0.20525623030057,0.41439766237216,-6.00782670566843,67.5644816285987,0.0392525270263302,0.0253889095006667,0.890091065660183,9.2670233306463,1489.26900633287,-0.195869200502439,0.241880142708936,-1.22002598588627,-11.5476393898103,1452.17569073071,63.7696498959596,-0.195667847647495,10.8942065491184,0,1000.54423334292,0.00943027656869895,-0.00250567881408813,NonCircadian,Srebf1,1.55e-07,TRUE,FALSE,EMPTY,0,56
0.462423360827435,10.5175322087927,5.08712976490902,0.255207121028829,3.59968123256741,-6.13149156594501,0.545028389545479,0.47327111648973,8.53021649621463,-6.13525711159737,-100.467709646807,0.380552952347895,0.207300543315153,-3.09938339464396,-2.83791693352263,-1027.357170267,0.488019456755828,0.394012050392795,-0.386027961234017,-5.74624630826088,-924.14352800162,-146.137690303536,0.772302789341231,0.239467334300767,0.369453246246813,0.41439766237216,5.99217329433157,-19.2089374626639,0.26401605736425,0.0253889095006667,2.35633742674398,3.2670778794763,4.72015267252021,0.373124761663011,0.241880142708936,-0.486902805344371,3.45373985034884,19.0700530741839,-7.51914941699129,-0.189445900208748,-5.10579345088161,0,-436.466439644312,0.00483784278465065,0.00300676923419662,NonCircadian,Kcnip2,2.54e-16,TRUE,FALSE,EMPTY,0,56
0.462423360827435,-7.48246779120733,-0.912870235090981,-0.501332647628931,-2.40031876743259,-0.131491565945012,0.545028389545479,0.47327111648973,-15.4697835037854,-0.135257111597374,-101.100996470681,0.262469520146102,0.207300543315153,4.90061660535604,9.16201676753724,-1029.31353651019,0.480754570591639,0.394012050392795,5.61397203876598,8.92868739571019,-925.117251833409,-146.787666999765,0.391187285709636,-0.408178311559524,-0.340670114474402,6.41439766237216,-0.0078267056684318,-3.39596882000622,0.229474401970571,0.0253889095006667,-0.338830163261118,-2.7329103413736,-144.704844565584,-0.284710288184295,0.124489872225673,1.16551339965303,-2.99194068371832,-139.187729752484,-15.3499603400635,-0.185087592668911,-9.10579345088161,0,-587.405654714731,0.00778493255292455,0.0429306366807182,NonCircadian,Kcnj3,0.00191627,TRUE,FALSE,2,0,56
-0.526733786407638,-7.48246779120733,-0.912870235090981,0.394285781653285,-2.40031876743259,-6.13149156594501,-0.453055613189643,-0.517146988188274,8.53021649621463,-6.13525711159737,-89.1941960779853,0.125795418296399,0.207300543315153,3.34196849402404,9.16201676753724,-995.961030458181,-0.50119791556399,-0.563265990139576,2.83464798309998,12.1306154487379,-890.52635288763,-133.934548442289,0.0681792639678303,-0.333367838571303,-0.20525623030057,0.41439766237216,-0.0078267056684318,235.082995457749,0.12138484020949,0.0253889095006667,-3.07387289830382,-2.73291035904301,2960.56307634686,-0.16839886339633,0.241880142708936,-3.20200796786827,-2.97353891982801,2806.89615307806,121.88564768011,-0.199361205514323,-10.1057934508816,0,2387.79202769755,0.0214341567230567,0.0542267495760385,NonCircadian,Pclo,0.1706087,FALSE,FALSE,0.5,0,56
-0.536541890285856,4.51753220879267,-6.91287023509098,-0.168685802933819,-2.40031876743259,-6.13149156594501,-0.453055613189643,-0.517146988188274,2.53021649621463,5.86474288840263,69.5058797799916,-0.0921166486055055,0.207300543315153,-3.09938339464396,3.16209782878244,470.896868798243,-0.50400137514095,-0.57296601401648,-3.38602796123402,2.97042737001549,179.408769896987,277.770041610743,0.0640093881098123,-0.452237902123808,-0.441594040008416,0.41439766237216,-0.0078267056684318,539.523790743932,0.246483488188738,0.0253889095006667,-3.07387289830382,-2.73293136802717,10608.2943047697,-0.396760313485566,-0.0980003564664247,-3.20200796786827,-2.97354889909549,10049.5424348409,574.591173924253,-0.189409012103734,7.89420654911839,0,9310.25671837569,0.00704719686607675,-0.00250567881408813,NonCircadian,Atp1b1,0.03117246,TRUE,FALSE,EMPTY,0,55
-0.537576548342008,-1.48246779120733,-6.91287023509098,-0.277279135445402,-8.40031876743259,5.86850843405499,-0.454967585240794,-0.526644052623918,2.53021649621463,-0.135257111597374,750.050252644301,-0.61758287577586,-0.728050345002307,-3.09938339464396,-2.8379125586105,1781.89396596834,-0.511980396019709,-0.605983313091502,-3.38602796123402,-3.04624423066282,837.723142820027,874.619706314403,0.258803987018151,-0.212974453916831,-0.0163269888590125,6.41439766237216,-3.00782670566843,22.5223695367949,0.209812659956209,0.0253889095006667,-1.51795717707202,-2.73290781031162,235.46938240772,0.0355710766464835,0.241880142708936,0.575949892747627,-4.39618005773277,226.075439355116,5.80159126060371,-0.187495595057622,5.89420654911839,0,-232.960611733728,0.0461494040189415,-0.00250567881408813,NonCircadian,Tbcel,0.6466723,TRUE,FALSE,2,0,55
-0.537266045332139,4.51753220879267,-6.91287023509098,0.394285781653285,-8.40031876743259,5.86850843405499,-0.454268430080052,-0.522406168638356,2.53021649621463,5.86474288840263,-98.8914066457273,-0.28727054428718,0.207300543315153,4.32329701772714,3.16209432391544,-1008.59690525914,-0.509793825239855,-0.594998762068999,0.325312244951583,3.60328293719719,-909.453620220401,-139.805400143095,0.161914053023031,0.499331828338541,0.369453246246813,6.41439766237216,5.99217329433157,-25.5576534899647,0.269697559776696,0.0253889095006667,4.92612710169618,3.2670904270421,-368.59538772796,0.411697553612484,0.241880142708936,3.79799203213173,3.09074715923464,-344.464684397225,-25.0165973570904,-0.154928736674333,-11.1057934508816,1,-785.258268287368,0.0790966900679115,-0.00250567881408813,NonCircadian,Arntl2,0.3209188,FALSE,FALSE,EMPTY,0,55
0.462423360827435,-1.48246779120733,-0.912870235090981,0.394285781653285,3.59968123256741,5.86850843405499,-0.329762345656828,-0.238242752483774,8.53021649621463,-0.135257111597374,-100.230359418398,-0.405222491772055,-0.0308540872989798,-3.09938339464396,-2.83791514483917,-1027.37201022005,-0.388103216445082,-0.272213740450211,-0.386027961234017,-2.99624532448497,-924.620839818348,-146.384706204863,0.794148080611511,0.499331828338541,0.369453246246813,6.41439766237216,11.9921732943316,-25.879044795575,0.270376323859103,0.0253889095006667,-2.64376537142212,3.267123412622,-309.897381651992,0.411697784024962,0.241880142708936,0.0130457955725269,5.87582862191844,-283.740755582027,-23.8100838381864,-0.18172625809574,-10.1057934508816,0,-740.381930716479,0.00698232470131405,0.060116776276865,NonCircadian,Adra2c,0.00296697,FALSE,FALSE,2,0,55
0.447728609531376,4.51753220879267,-0.912870235090981,-0.387200010640267,-2.40031876743259,-0.131491565945012,0.285163895507705,0.47327111648973,8.53021649621463,8.86474288840263,-96.5468965470136,0.180023046973747,0.207300543315153,-3.09938339464396,3.16208304259534,-972.234715122358,0.390222193241098,0.394012050392795,-0.386027961234017,4.42875367860399,-876.610911477102,-136.849485554043,-0.102580862667336,-0.333367838571303,-0.20525623030057,6.41439766237216,-0.0078267056684318,-25.6499361280298,0.0299715417740882,0.0253889095006667,-3.07387289830382,-2.73293313180247,-444.737205742841,-0.199062895776405,0.241880142708936,-0.202007967868273,-2.92355144350772,-419.62576501302,-29.9816427656524,-0.0857173648037289,-12.1057934508816,0,-866.969527360943,0.054131751647165,-0.00250567881408813,NonCircadian,Clca3a1,NA,NA,NA,NA,0,55
-0.496013448141707,4.51753220879267,-0.912870235090981,-0.584028512816863,-8.40031876743259,5.86850843405499,-0.40654134091687,-0.396665926724476,8.53021649621463,5.86474288840263,-98.8950095399487,0.0737711588508995,0.207300543315153,-3.09938339464396,3.16209039423024,-1019.04566747121,-0.364462065591618,-0.218658701858171,-0.386027961234017,3.05375772200319,-918.999733658137,-143.512562851934,0.303082851745551,-0.452237902123808,-0.441594040008416,0.41439766237216,-6.00782670566843,-20.6081236736777,0.0939238689221052,0.0253889095006667,4.92612710169618,3.2670888190478,-437.377968123275,-0.419918712561419,-0.145916081133212,0.797992032131727,-3.92115830616376,-407.126386314632,-21.8673799357029,0.0620677867879211,0.894206549118389,0,-854.066134462179,0.0104284960431454,-0.00250567881408813,NonCircadian,Gm20878,0.4057064,NA,NA,NA,0,55
-0.515890933642712,4.51753220879267,5.08712976490902,0.394285781653285,-8.40031876743259,5.86850843405499,-0.443889493390865,-0.487501211026836,2.53021649621463,-9.13525711159737,-98.761241140857,0.178011358637686,0.207300543315153,-3.09938339464396,3.16208089634584,-1021.33096424183,-0.461353061888791,-0.445864317261507,-3.38602796123402,4.55375266044149,-918.55317432229,-145.15865351436,0.0215345688556173,0.499331828338541,0.369453246246813,0.41439766237216,-6.00782670566843,-11.3266579993221,0.27037632384768,0.0253889095006667,4.92612710169618,3.2670844656824,177.760388138219,0.411697784024962,0.241880142708936,0.797992032131727,-3.92116009415312,195.338502253669,-18.1797916361837,-0.221889088694797,-9.10579345088161,0,-244.016401745915,0.00759473383926215,0.0421678162578794,NonCircadian,Rgs9,0.4980822,FALSE,FALSE,2,1,54
